0,Episode 1,150.0
0,Episode 2,220.0
0,Episode 1,200.0
0,Episode 2,150.0
0,Episode 3,290.0
0,Episode 4,190.0
0,Episode 5,310.0
0,Episode 6,120.0
0,Episode 7,250.0
0,Episode 8,170.0
0,Episode 9,180.0
0,Episode 10,160.0
0,Episode 11,230.0
0,Episode 12,160.0
0,Episode 13,200.0
0,Episode 14,140.0
0,Episode 15,360.0
0,Episode 16,170.0
0,Episode 17,210.0
0,Episode 18,260.0
0,Episode 19,150.0
0,Episode 20,250.0
0,Episode 21,150.0
0,Episode 22,300.0
0,Episode 23,270.0
0,Episode 24,120.0
0,Episode 25,350.0
0,Episode 26,270.0
0,Episode 27,310.0
0,Episode 28,260.0
0,Episode 29,130.0
0,Episode 30,310.0
0,Episode 31,240.0
0,Episode 32,240.0
0,Episode 33,290.0
0,Episode 34,280.0
0,Episode 35,260.0
0,Episode 36,180.0
0,Episode 37,380.0
0,Episode 38,270.0
0,Episode 39,200.0
0,Episode 40,130.0
0,Episode 41,230.0
0,Episode 42,200.0
0,Episode 43,260.0
0,Episode 44,390.0
0,Episode 45,390.0
0,Episode 46,290.0
0,Episode 47,210.0
0,Episode 48,620.0
0,Episode 49,150.0
0,Episode 50,360.0
0,Episode 51,720.0
0,Episode 52,590.0
0,Episode 53,190.0
0,Episode 54,450.0
0,Episode 55,340.0
0,Episode 56,190.0
0,Episode 57,490.0
0,Episode 58,520.0
0,Episode 59,230.0
0,Episode 60,580.0
0,Episode 61,140.0
0,Episode 62,1090.0
0,Episode 63,390.0
0,Episode 64,570.0
0,Episode 65,970.0
0,Episode 66,430.0
0,Episode 67,340.0
0,Episode 68,320.0
0,Episode 69,220.0
0,Episode 70,250.0
0,Episode 71,160.0
0,Episode 72,290.0
0,Episode 73,790.0
0,Episode 74,200.0
0,Episode 75,310.0
0,Episode 76,270.0
0,Episode 77,230.0
0,Episode 78,430.0
0,Episode 79,250.0
0,Episode 80,270.0
0,Episode 81,170.0
0,Episode 82,230.0
0,Episode 83,530.0
0,Episode 84,200.0
0,Episode 85,250.0
0,Episode 86,380.0
0,Episode 87,620.0
0,Episode 88,250.0
0,Episode 89,770.0
0,Episode 90,320.0
0,Episode 91,270.0
0,Episode 92,660.0
0,Episode 93,510.0
0,Episode 94,270.0
0,Episode 95,290.0
0,Episode 96,270.0
0,Episode 97,340.0
0,Episode 98,580.0
0,Episode 99,370.0
0,Episode 100,160.0
0,Episode 101,1220.0
0,Episode 102,230.0
0,Episode 103,290.0
0,Episode 104,310.0
0,Episode 105,420.0
0,Episode 106,190.0
0,Episode 107,250.0
0,Episode 108,210.0
0,Episode 109,280.0
0,Episode 110,100.0
0,Episode 111,450.0
0,Episode 112,390.0
0,Episode 113,590.0
0,Episode 114,330.0
0,Episode 115,1080.0
0,Episode 116,630.0
0,Episode 117,310.0
0,Episode 118,330.0
0,Episode 119,270.0
0,Episode 120,220.0
0,Episode 121,140.0
0,Episode 122,250.0
0,Episode 123,560.0
0,Episode 124,200.0
0,Episode 125,320.0
0,Episode 126,790.0
0,Episode 127,640.0
0,Episode 128,360.0
0,Episode 129,210.0
0,Episode 130,820.0
0,Episode 131,180.0
0,Episode 132,200.0
0,Episode 133,250.0
0,Episode 134,310.0
0,Episode 135,630.0
0,Episode 136,260.0
0,Episode 137,150.0
0,Episode 138,1170.0
0,Episode 139,770.0
0,Episode 140,360.0
0,Episode 141,110.0
0,Episode 142,310.0
0,Episode 143,400.0
0,Episode 144,540.0
0,Episode 145,280.0
0,Episode 146,770.0
0,Episode 147,670.0
0,Episode 148,440.0
0,Episode 149,480.0
0,Episode 150,200.0
0,Episode 151,460.0
0,Episode 152,440.0
0,Episode 153,280.0
0,Episode 154,210.0
0,Episode 155,220.0
0,Episode 156,260.0
0,Episode 157,240.0
0,Episode 158,710.0
0,Episode 159,600.0
0,Episode 160,530.0
0,Episode 161,390.0
0,Episode 162,1110.0
0,Episode 163,290.0
0,Episode 164,1070.0
0,Episode 165,560.0
0,Episode 166,470.0
0,Episode 167,280.0
0,Episode 168,330.0
0,Episode 169,770.0
0,Episode 170,750.0
0,Episode 171,420.0
0,Episode 172,830.0
0,Episode 173,1620.0
0,Episode 174,290.0
0,Episode 175,930.0
0,Episode 176,320.0
0,Episode 177,730.0
0,Episode 178,600.0
0,Episode 179,470.0
0,Episode 180,550.0
0,Episode 181,950.0
0,Episode 182,250.0
0,Episode 183,500.0
0,Episode 184,320.0
0,Episode 185,380.0
0,Episode 186,760.0
0,Episode 187,1180.0
0,Episode 188,710.0
0,Episode 189,310.0
0,Episode 190,330.0
0,Episode 191,190.0
0,Episode 192,950.0
0,Episode 193,740.0
0,Episode 194,1120.0
0,Episode 195,240.0
0,Episode 196,940.0
0,Episode 197,620.0
0,Episode 198,270.0
0,Episode 199,870.0
0,Episode 200,250.0
0,Episode 201,380.0
0,Episode 202,1510.0
0,Episode 203,830.0
0,Episode 204,570.0
0,Episode 205,1020.0
0,Episode 206,170.0
0,Episode 207,970.0
0,Episode 208,490.0
0,Episode 209,290.0
0,Episode 210,400.0
0,Episode 211,250.0
0,Episode 212,560.0
0,Episode 213,370.0
0,Episode 214,380.0
0,Episode 215,230.0
0,Episode 216,130.0
0,Episode 217,640.0
0,Episode 218,580.0
0,Episode 219,590.0
0,Episode 220,170.0
0,Episode 221,140.0
0,Episode 222,730.0
0,Episode 223,740.0
0,Episode 224,250.0
0,Episode 225,260.0
0,Episode 226,670.0
0,Episode 227,400.0
0,Episode 228,130.0
0,Episode 229,480.0
