0,Episode 1,380.0
0,Episode 2,540.0
0,Episode 3,460.0
0,Episode 1,310.0
0,Episode 2,180.0
0,Episode 3,960.0
0,Episode 4,320.0
0,Episode 5,240.0
0,Episode 6,540.0
0,Episode 7,530.0
0,Episode 8,190.0
0,Episode 9,260.0
0,Episode 10,650.0
0,Episode 11,380.0
0,Episode 12,510.0
0,Episode 13,160.0
0,Episode 14,720.0
0,Episode 15,110.0
0,Episode 16,220.0
0,Episode 17,190.0
0,Episode 18,270.0
0,Episode 19,570.0
0,Episode 20,280.0
0,Episode 21,360.0
0,Episode 22,470.0
0,Episode 23,170.0
0,Episode 24,340.0
0,Episode 25,340.0
0,Episode 26,430.0
0,Episode 27,550.0
0,Episode 28,230.0
0,Episode 29,820.0
0,Episode 30,450.0
0,Episode 31,460.0
0,Episode 32,550.0
0,Episode 33,530.0
0,Episode 34,390.0
0,Episode 35,350.0
0,Episode 36,190.0
0,Episode 37,520.0
0,Episode 38,470.0
0,Episode 39,710.0
0,Episode 40,260.0
0,Episode 41,190.0
0,Episode 42,250.0
0,Episode 43,750.0
0,Episode 44,350.0
0,Episode 45,690.0
0,Episode 46,480.0
0,Episode 47,410.0
0,Episode 48,1260.0
0,Episode 49,170.0
0,Episode 50,110.0
0,Episode 51,490.0
0,Episode 52,340.0
0,Episode 53,910.0
0,Episode 54,290.0
0,Episode 55,440.0
0,Episode 56,290.0
0,Episode 57,490.0
0,Episode 58,530.0
0,Episode 59,500.0
0,Episode 60,1730.0
0,Episode 61,250.0
0,Episode 62,320.0
0,Episode 63,190.0
0,Episode 64,140.0
0,Episode 65,450.0
0,Episode 66,920.0
0,Episode 67,450.0
0,Episode 68,860.0
0,Episode 69,340.0
0,Episode 70,90.0
0,Episode 71,450.0
0,Episode 72,200.0
0,Episode 1,250.0
0,Episode 2,290.0
0,Episode 3,780.0
0,Episode 4,240.0
0,Episode 5,300.0
0,Episode 6,1240.0
0,Episode 7,230.0
0,Episode 8,560.0
0,Episode 9,310.0
0,Episode 10,550.0
0,Episode 11,290.0
0,Episode 12,320.0
0,Episode 13,230.0
0,Episode 14,440.0
0,Episode 15,670.0
0,Episode 16,180.0
0,Episode 17,190.0
0,Episode 18,210.0
0,Episode 19,460.0
0,Episode 20,260.0
0,Episode 21,390.0
0,Episode 22,950.0
0,Episode 23,520.0
0,Episode 24,680.0
0,Episode 25,530.0
0,Episode 26,700.0
0,Episode 27,1210.0
0,Episode 28,270.0
0,Episode 29,550.0
0,Episode 30,1750.0
0,Episode 31,490.0
0,Episode 32,260.0
0,Episode 33,300.0
0,Episode 34,490.0
0,Episode 35,940.0
0,Episode 36,290.0
0,Episode 37,610.0
0,Episode 38,640.0
0,Episode 39,580.0
0,Episode 40,250.0
0,Episode 41,340.0
0,Episode 42,630.0
0,Episode 43,520.0
0,Episode 44,250.0
0,Episode 45,180.0
0,Episode 46,660.0
0,Episode 47,360.0
0,Episode 48,260.0
0,Episode 49,520.0
0,Episode 50,290.0
0,Episode 51,160.0
0,Episode 52,450.0
0,Episode 53,560.0
0,Episode 54,250.0
0,Episode 55,340.0
0,Episode 56,640.0
0,Episode 57,460.0
0,Episode 58,330.0
0,Episode 59,370.0
0,Episode 60,260.0
0,Episode 61,520.0
0,Episode 62,450.0
0,Episode 63,250.0
0,Episode 64,450.0
0,Episode 65,450.0
0,Episode 66,250.0
0,Episode 67,460.0
0,Episode 68,450.0
0,Episode 69,250.0
0,Episode 70,230.0
0,Episode 71,450.0
0,Episode 72,250.0
0,Episode 73,290.0
0,Episode 74,250.0
0,Episode 75,850.0
0,Episode 76,70.0
0,Episode 77,250.0
0,Episode 78,290.0
0,Episode 79,540.0
0,Episode 80,190.0
0,Episode 81,260.0
0,Episode 82,480.0
0,Episode 83,460.0
0,Episode 84,850.0
0,Episode 85,360.0
0,Episode 86,850.0
0,Episode 87,250.0
0,Episode 88,460.0
0,Episode 89,250.0
0,Episode 90,510.0
0,Episode 91,860.0
0,Episode 92,160.0
0,Episode 93,920.0
0,Episode 94,190.0
0,Episode 95,460.0
0,Episode 96,90.0
0,Episode 97,110.0
0,Episode 98,450.0
0,Episode 99,100.0
0,Episode 100,140.0
0,Episode 101,260.0
0,Episode 102,450.0
0,Episode 103,450.0
0,Episode 104,250.0
0,Episode 105,240.0
0,Episode 106,160.0
0,Episode 107,330.0
0,Episode 108,890.0
0,Episode 109,250.0
0,Episode 110,70.0
